1149.0	0	1	-174.0	-3.0	
1521.0	0	1	-48.0	-1.0	
1118.0	0	1	-200.0	-2.0	
808.0	0	1	-551.0	-4.0	
1335.0	1	0	139.0	1.0	
963.0	0	1	-384.0	-3.0	
1397.0	0	1	-484.0	-4.0	
1738.0	0	1	-447.0	-3.0	
1273.0	0	1	-367.0	-3.0	
653.0	0	1	-507.0	-5.0	
1149.0	0	1	-360.0	-4.0	
932.0	0	1	-528.0	-5.0	
1583.0	0	1	-364.0	-4.0	
1490.0	0	1	-21.0	-1.0	
1862.0	1	0	74.0	2.0	
1056.0	0	1	-135.0	-2.0	
1025.0	0	1	-244.0	-3.0	
901.0	0	1	-478.0	-5.0	
1831.0	0	1	-113.0	-1.0	
1428.0	0	1	-345.0	-3.0	
1025.0	0	1	-354.0	-3.0	
1521.0	1	0	199.0	2.0	
1149.0	0	1	-544.0	-4.0	
994.0	0	1	-177.0	-2.0	
901.0	0	1	-382.0	-4.0	
4063.0	1	0	61.0	1.0	
808.0	0	1	-297.0	-2.0	
746.0	0	1	-362.0	-4.0	
1614.0	1	0	257.0	2.0	
1149.0	1	0	265.0	4.0	
1025.0	0	1	-596.0	-5.0	
1459.0	1	0	189.0	3.0	
1118.0	0	1	-362.0	-4.0	
1180.0	0	1	-621.0	-5.0	
1180.0	0	1	-555.0	-5.0	
777.0	0	1	-435.0	-4.0	
870.0	0	1	-511.0	-5.0	
1025.0	0	1	-431.0	-4.0	
901.0	0	1	-510.0	-5.0	
1924.0	0	1	-251.0	-2.0	
1397.0	0	1	-308.0	-2.0	
1676.0	0	1	-215.0	-2.0	
963.0	1	0	147.0	3.0	
1211.0	1	0	193.0	3.0	
994.0	0	1	-425.0	-4.0	
1242.0	0	1	-168.0	-1.0	
1459.0	0	1	-397.0	-3.0	
963.0	0	1	-450.0	-5.0	
1242.0	0	1	-489.0	-5.0	
1087.0	0	1	-486.0	-5.0	
1738.0	0	1	-130.0	-1.0	
932.0	0	1	-548.0	-4.0	
1335.0	0	1	-189.0	-2.0	
1366.0	1	0	178.0	4.0	
901.0	0	1	-473.0	-4.0	
1242.0	0	1	-465.0	-3.0	
1459.0	1	0	133.0	3.0	
1025.0	0	1	-465.0	-5.0	
1893.0	0	1	-274.0	-2.0	
1335.0	0	1	-136.0	-1.0	
1087.0	0	1	-356.0	-3.0	
777.0	0	1	-399.0	-4.0	
1211.0	0	1	-175.0	-2.0	
1924.0	0	1	-574.0	-5.0	
1490.0	0	1	-95.0	-1.0	
1242.0	0	1	-154.0	-2.0	
1397.0	0	1	-302.0	-3.0	
1149.0	0	1	-316.0	-3.0	
901.0	0	1	-453.0	-4.0	
1118.0	0	1	-368.0	-3.0	
1056.0	0	1	-131.0	-1.0	
746.0	0	1	-470.0	-4.0	
1614.0	0	1	-330.0	-3.0	
1273.0	0	1	-330.0	-3.0	
1676.0	0	1	-174.0	-2.0	
1924.0	0	1	-402.0	-3.0	
932.0	0	1	-382.0	-4.0	
1118.0	0	1	-442.0	-4.0	
1831.0	0	1	-340.0	-3.0	
1304.0	1	0	122.0	2.0	
1149.0	0	1	-247.0	-2.0	
1304.0	0	1	-185.0	-2.0	
963.0	0	1	-295.0	-3.0	
777.0	0	1	-536.0	-5.0	
963.0	0	1	-532.0	-5.0	
1211.0	0	1	-333.0	-3.0	
1273.0	0	1	-241.0	-2.0	
1118.0	0	1	-491.0	-4.0	
1366.0	0	1	-340.0	-3.0	
1087.0	0	1	-425.0	-5.0	
1180.0	0	1	-548.0	-4.0	
1149.0	0	1	-251.0	-2.0	
1428.0	0	1	-118.0	-1.0	
715.0	0	1	-557.0	-5.0	
1304.0	0	1	-412.0	-4.0	
1490.0	0	1	-194.0	-2.0	
901.0	0	1	-473.0	-4.0	
1583.0	1	0	104.0	2.0	
1056.0	0	1	-518.0	-5.0	
994.0	0	1	-542.0	-4.0	
1211.0	0	1	-531.0	-4.0	
994.0	0	1	-350.0	-3.0	
3567.0	1	0	218.0	4.0	
1242.0	0	1	-369.0	-3.0	
932.0	0	1	-399.0	-4.0	
1490.0	0	1	-190.0	-2.0	
1149.0	0	1	-263.0	-2.0	
1273.0	0	1	-490.0	-4.0	
777.0	0	1	-547.0	-5.0	
1397.0	0	1	-365.0	-3.0	
1831.0	0	1	-320.0	-3.0	
1242.0	0	1	-453.0	-4.0	
1180.0	0	1	-289.0	-3.0	
1986.0	0	1	-308.0	-3.0	
1645.0	0	1	-365.0	-3.0	
1118.0	0	1	-481.0	-4.0	
1087.0	0	1	-159.0	-2.0	
1273.0	0	1	-132.0	-1.0	
1707.0	1	0	324.0	4.0	
1645.0	0	1	-175.0	-2.0	
1428.0	0	1	-296.0	-2.0	
808.0	0	1	-400.0	-4.0	
932.0	0	1	-409.0	-4.0	
2234.0	0	1	-208.0	-2.0	
1087.0	0	1	-355.0	-4.0	
1490.0	0	1	-297.0	-3.0	
1211.0	0	1	-313.0	-2.0	
1180.0	0	1	-375.0	-3.0	
1335.0	1	0	110.0	2.0	
1273.0	1	0	12.0	1.0	
1273.0	0	1	-163.0	-2.0	
1180.0	0	1	-445.0	-4.0	
777.0	0	1	-564.0	-5.0	
1056.0	0	1	-448.0	-4.0	
1862.0	0	1	-436.0	-4.0	
1459.0	1	0	15.0	1.0	
1986.0	1	0	121.0	3.0	
1304.0	1	0	205.0	4.0	
1552.0	1	0	9.0	1.0	
1211.0	0	1	-212.0	-2.0	
1335.0	0	1	-193.0	-2.0	
1645.0	0	1	-516.0	-5.0	
1025.0	0	1	-453.0	-5.0	
1490.0	0	1	-224.0	-2.0	
2110.0	0	1	-166.0	-2.0	
1800.0	0	1	-64.0	-1.0	
2048.0	0	1	-192.0	-2.0	
994.0	0	1	-447.0	-4.0	
1428.0	0	1	-407.0	-4.0	
839.0	0	1	-370.0	-3.0	
1180.0	0	1	-506.0	-5.0	
1118.0	0	1	-306.0	-3.0	
1056.0	0	1	-501.0	-5.0	
1056.0	0	1	-310.0	-3.0	
901.0	0	1	-486.0	-5.0	
1180.0	0	1	-202.0	-2.0	
1335.0	0	1	-169.0	-2.0	
1676.0	0	1	-10.0	-1.0	
1552.0	0	1	-123.0	-2.0	
1118.0	0	1	-246.0	-2.0	
1180.0	0	1	-253.0	-2.0	
1459.0	1	0	73.0	0.0	
1459.0	0	1	-115.0	-1.0	
901.0	0	1	-553.0	-5.0	
1459.0	1	0	5.0	1.0	
932.0	0	1	-448.0	-4.0	
963.0	0	1	-573.0	-4.0	
1397.0	0	1	-490.0	-4.0	
1428.0	0	1	-290.0	-2.0	
1738.0	0	1	-101.0	-1.0	
1335.0	1	0	290.0	4.0	
1366.0	1	0	227.0	3.0	
1025.0	0	1	-323.0	-3.0	
1459.0	0	1	-538.0	-4.0	
870.0	0	1	-479.0	-4.0	
839.0	0	1	-462.0	-5.0	
2761.0	0	1	-122.0	-1.0	
1459.0	0	1	-502.0	-4.0	
1025.0	0	1	-488.0	-4.0	
901.0	0	1	-401.0	-4.0	
994.0	0	1	-378.0	-3.0	
1211.0	0	1	-575.0	-5.0	
1521.0	0	1	-267.0	-2.0	
1149.0	1	0	61.0	2.0	
777.0	0	1	-437.0	-4.0	
1800.0	0	1	-320.0	-2.0	
1273.0	0	1	-399.0	-3.0	
1800.0	0	1	-463.0	-4.0	
1614.0	0	1	-499.0	-4.0	
994.0	1	0	366.0	4.0	
1273.0	1	0	61.0	1.0	
1118.0	0	1	-367.0	-3.0	
1490.0	1	0	126.0	2.0	
1335.0	0	1	-187.0	-2.0	
1149.0	1	0	258.0	4.0	
1242.0	1	0	80.0	3.0	
1366.0	1	0	275.0	3.0	
1149.0	1	0	176.0	3.0	
1180.0	0	1	-405.0	-5.0	
1707.0	1	0	201.0	3.0	
839.0	0	1	-394.0	-4.0	
1366.0	0	1	-252.0	-2.0	
1180.0	0	1	-195.0	-2.0	
1118.0	0	1	-307.0	-3.0	
1118.0	0	1	-284.0	-3.0	
1397.0	0	1	-166.0	-2.0	
1490.0	0	1	-28.0	-1.0	
777.0	0	1	-408.0	-3.0	
1118.0	1	0	86.0	2.0	
994.0	0	1	-477.0	-5.0	
1242.0	1	0	76.0	1.0	
1335.0	0	1	-200.0	-2.0	
746.0	0	1	-514.0	-5.0	
1149.0	0	1	-425.0	-4.0	
1397.0	0	1	-103.0	-2.0	
1552.0	0	1	-134.0	-2.0	
1521.0	1	0	167.0	2.0	
1087.0	0	1	-491.0	-5.0	
715.0	0	1	-421.0	-4.0	
1273.0	0	1	-223.0	-2.0	
901.0	0	1	-323.0	-3.0	
1180.0	0	1	-147.0	-3.0	
1242.0	0	1	-92.0	-2.0	
1118.0	0	1	-269.0	-3.0	
1180.0	0	1	-547.0	-5.0	
1211.0	0	1	-316.0	-3.0	
1738.0	0	1	-312.0	-3.0	
1893.0	0	1	-385.0	-3.0	
1490.0	0	1	-388.0	-3.0	
1087.0	0	1	-211.0	-2.0	
1645.0	0	1	-222.0	-2.0	
994.0	0	1	-430.0	-4.0	
1490.0	0	1	-418.0	-3.0	
1459.0	0	1	-170.0	-2.0	
1459.0	0	1	-154.0	-2.0	
1924.0	0	1	-182.0	-3.0	
1397.0	0	1	-212.0	-3.0	
1118.0	0	1	-473.0	-5.0	
1180.0	0	1	-525.0	-5.0	
1583.0	0	1	-422.0	-3.0	
1552.0	0	1	-180.0	-2.0	
963.0	0	1	-545.0	-5.0	
1583.0	0	1	-145.0	-1.0	
870.0	0	1	-494.0	-5.0	
1056.0	0	1	-341.0	-3.0	
994.0	0	1	-466.0	-4.0	
901.0	0	1	-343.0	-4.0	
1366.0	1	0	200.0	3.0	
1521.0	1	0	202.0	3.0	
1087.0	0	1	-248.0	-3.0	
1211.0	0	1	-548.0	-5.0	
994.0	0	1	-454.0	-4.0	
901.0	0	1	-553.0	-5.0	
901.0	0	1	-433.0	-4.0	
870.0	0	1	-280.0	-3.0	
963.0	0	1	-382.0	-5.0	
1180.0	0	1	-371.0	-4.0	
1614.0	0	1	-191.0	-3.0	
932.0	0	1	-330.0	-4.0	
1366.0	1	0	130.0	3.0	
1180.0	0	1	-328.0	-3.0	
1056.0	0	1	-444.0	-4.0	
1118.0	0	1	-510.0	-4.0	
1366.0	1	0	51.0	2.0	
1180.0	0	1	-610.0	-5.0	
1366.0	0	1	-457.0	-3.0	
1118.0	0	1	-103.0	-2.0	
1645.0	0	1	-121.0	-2.0	
2110.0	0	1	-293.0	-2.0	
963.0	0	1	-415.0	-3.0	
1242.0	0	1	-380.0	-3.0	
1366.0	0	1	-494.0	-4.0	
1056.0	0	1	-410.0	-3.0	
1552.0	0	1	-15.0	-1.0	
1428.0	1	0	81.0	3.0	
808.0	0	1	-401.0	-5.0	
1366.0	1	0	113.0	2.0	
1335.0	1	0	168.0	3.0	
839.0	0	1	-356.0	-3.0	
1614.0	0	1	-29.0	-1.0	
1552.0	0	1	-267.0	-2.0	
1521.0	1	0	75.0	1.0	
839.0	0	1	-284.0	-4.0	
1056.0	0	1	-328.0	-3.0	
1490.0	1	0	8.0	1.0	
1118.0	0	1	-248.0	-2.0	
1924.0	0	1	-83.0	-1.0	
1025.0	0	1	-418.0	-5.0	
1552.0	0	1	-23.0	-1.0	
1304.0	0	1	-239.0	-2.0	
1397.0	0	1	-166.0	-2.0	
1707.0	0	1	-481.0	-4.0	
1645.0	0	1	-251.0	-2.0	
901.0	0	1	-321.0	-3.0	
684.0	0	1	-364.0	-4.0	
1366.0	0	1	-213.0	-2.0	
1428.0	1	0	68.0	2.0	
1831.0	0	1	-291.0	-2.0	
1397.0	0	1	-117.0	-1.0	
1180.0	0	1	-189.0	-1.0	
1304.0	0	1	-186.0	-2.0	
1428.0	0	1	-207.0	-2.0	
1025.0	0	1	-439.0	-4.0	
963.0	0	1	-524.0	-4.0	
1118.0	0	1	-469.0	-4.0	
932.0	0	1	-518.0	-4.0	
1211.0	0	1	-153.0	-1.0	
1335.0	1	0	407.0	5.0	
932.0	0	1	-513.0	-4.0	
2389.0	0	1	-26.0	-1.0	
963.0	0	1	-494.0	-5.0	
1335.0	0	1	-22.0	-2.0	
1552.0	1	0	95.0	3.0	
1521.0	0	1	-320.0	-2.0	
1583.0	0	1	-426.0	-3.0	
1180.0	0	1	-261.0	-3.0	
1521.0	0	1	-191.0	-2.0	
1335.0	0	1	-285.0	-3.0	
1149.0	0	1	-261.0	-2.0	
1428.0	0	1	-119.0	-2.0	
1149.0	0	1	-499.0	-4.0	
1397.0	0	1	-397.0	-3.0	
1707.0	1	0	100.0	3.0	
1304.0	0	1	-227.0	-3.0	
1583.0	0	1	-491.0	-4.0	
1118.0	0	1	-523.0	-5.0	
1707.0	0	1	-7.0	-1.0	
1645.0	1	0	77.0	2.0	
994.0	0	1	-199.0	-2.0	
1397.0	1	0	162.0	4.0	
1273.0	0	1	-213.0	-2.0	
808.0	0	1	-345.0	-4.0	
1397.0	0	1	-26.0	-1.0	
1490.0	1	0	35.0	1.0	
1180.0	0	1	-201.0	-2.0	
1025.0	0	1	-313.0	-3.0	
901.0	0	1	-350.0	-3.0	
1335.0	0	1	-180.0	-3.0	
1862.0	0	1	-131.0	-1.0	
1304.0	0	1	-185.0	-2.0	
870.0	0	1	-424.0	-4.0	
1614.0	0	1	-267.0	-3.0	
1490.0	0	1	-386.0	-3.0	
1800.0	0	1	-248.0	-2.0	
1056.0	0	1	-326.0	-4.0	
1428.0	0	1	-106.0	-1.0	
1149.0	1	0	160.0	3.0	
1056.0	0	1	-413.0	-3.0	
715.0	0	1	-549.0	-5.0	
1490.0	0	1	-76.0	-1.0	
932.0	0	1	-341.0	-4.0	
1242.0	0	1	-405.0	-3.0	
1428.0	0	1	-498.0	-4.0	
932.0	0	1	-615.0	-5.0	
1428.0	0	1	-215.0	-2.0	
1335.0	1	0	253.0	3.0	
1552.0	0	1	-97.0	-1.0	
1025.0	0	1	-543.0	-5.0	
1273.0	0	1	-406.0	-3.0	
1397.0	0	1	-146.0	-1.0	
1614.0	1	0	269.0	3.0	
932.0	0	1	-483.0	-5.0	
994.0	0	1	-338.0	-3.0	
1490.0	0	1	-115.0	-1.0	
1056.0	0	1	-474.0	-4.0	
1521.0	0	1	-243.0	-2.0	
1056.0	0	1	-195.0	-2.0	
1180.0	0	1	-299.0	-3.0	
1087.0	0	1	-207.0	-3.0	
1366.0	1	0	259.0	4.0	
1304.0	0	1	-534.0	-4.0	
1831.0	0	1	-6.0	-1.0	
1149.0	0	1	-290.0	-2.0	
1366.0	0	1	-146.0	-2.0	
1149.0	0	1	-191.0	-2.0	
1025.0	0	1	-214.0	-1.0	
1118.0	0	1	-215.0	-2.0	
932.0	0	1	-442.0	-4.0	
1149.0	0	1	-374.0	-3.0	
1211.0	0	1	-246.0	-2.0	
1087.0	0	1	-290.0	-3.0	
1025.0	0	1	-377.0	-3.0	
2358.0	0	1	-172.0	-2.0	
1025.0	0	1	-381.0	-5.0	
1769.0	1	0	115.0	1.0	
1459.0	0	1	-310.0	-2.0	
1552.0	0	1	-456.0	-4.0	
870.0	0	1	-235.0	-2.0	
1335.0	0	1	-318.0	-2.0	
1180.0	0	1	-93.0	-2.0	
1149.0	1	0	185.0	3.0	
932.0	0	1	-504.0	-5.0	
1149.0	1	0	192.0	3.0	
839.0	0	1	-299.0	-3.0	
1149.0	0	1	-496.0	-4.0	
994.0	0	1	-428.0	-3.0	
963.0	0	1	-433.0	-4.0	
1552.0	0	1	-259.0	-2.0	
1428.0	1	0	42.0	2.0	
1180.0	0	1	-570.0	-5.0	
2327.0	0	1	-194.0	-2.0	
1366.0	0	1	-198.0	-2.0	
746.0	0	1	-502.0	-5.0	
963.0	0	1	-523.0	-5.0	
1397.0	0	1	-395.0	-3.0	
1366.0	0	1	-277.0	-2.0	
808.0	0	1	-317.0	-3.0	
1304.0	0	1	-125.0	-2.0	
1521.0	0	1	-167.0	-2.0	
1800.0	0	1	-52.0	-1.0	
1118.0	0	1	-485.0	-5.0	
1614.0	0	1	-171.0	-2.0	
1118.0	0	1	-160.0	-1.0	
1521.0	0	1	-226.0	-3.0	
932.0	0	1	-428.0	-3.0	
1273.0	0	1	-94.0	-1.0	
1645.0	0	1	-318.0	-3.0	
1180.0	0	1	-465.0	-4.0	
932.0	0	1	-489.0	-5.0	
1490.0	0	1	-456.0	-4.0	
1831.0	1	0	8.0	1.0	
1335.0	0	1	-241.0	-2.0	
1056.0	0	1	-496.0	-5.0	
1180.0	0	1	-320.0	-2.0	
1645.0	0	1	-601.0	-4.0	
777.0	0	1	-462.0	-4.0	
1552.0	0	1	-518.0	-4.0	
1366.0	0	1	-319.0	-3.0	
1211.0	1	0	43.0	2.0	
1149.0	0	1	-104.0	-1.0	
901.0	0	1	-507.0	-5.0	
1521.0	0	1	-316.0	-3.0	
1211.0	0	1	-334.0	-3.0	
1335.0	0	1	-373.0	-3.0	
1242.0	0	1	-466.0	-4.0	
2234.0	1	0	45.0	2.0	
1397.0	0	1	-218.0	-3.0	
1335.0	0	1	-145.0	-1.0	
1552.0	0	1	-295.0	-3.0	
870.0	0	1	-473.0	-4.0	
1242.0	0	1	-137.0	-1.0	
1118.0	0	1	-321.0	-3.0	
1335.0	0	1	-75.0	-1.0	
2079.0	0	1	-127.0	-2.0	
715.0	0	1	-395.0	-4.0	
1180.0	0	1	-381.0	-3.0	
1025.0	0	1	-442.0	-3.0	
1614.0	0	1	-170.0	-2.0	
1056.0	0	1	-452.0	-4.0	
1242.0	0	1	-198.0	-2.0	
932.0	0	1	-513.0	-4.0	
1831.0	0	1	-406.0	-3.0	
1335.0	1	0	109.0	3.0	
1149.0	1	0	134.0	2.0	
1335.0	1	0	48.0	3.0	
1428.0	0	1	-237.0	-2.0	
1242.0	0	1	-117.0	-2.0	
1087.0	0	1	-329.0	-3.0	
1273.0	0	1	-156.0	-2.0	
1025.0	0	1	-462.0	-4.0	
1583.0	1	0	25.0	1.0	
2668.0	0	1	-292.0	-2.0	
1552.0	1	0	119.0	3.0	
1087.0	0	1	-536.0	-5.0	
1366.0	0	1	-385.0	-3.0	
1304.0	0	1	-367.0	-4.0	
1521.0	0	1	-133.0	-2.0	
1552.0	0	1	-212.0	-2.0	
1211.0	0	1	-276.0	-2.0	
1459.0	1	0	322.0	3.0	
1273.0	0	1	-422.0	-3.0	
1614.0	0	1	-232.0	-2.0	
777.0	0	1	-333.0	-3.0	
1118.0	1	0	188.0	3.0	
870.0	0	1	-392.0	-5.0	
1087.0	0	1	-551.0	-5.0	
1304.0	0	1	-426.0	-4.0	
1118.0	0	1	-221.0	-2.0	
1273.0	0	1	-466.0	-4.0	
1118.0	0	1	-357.0	-4.0	
1149.0	0	1	-49.0	-1.0	
1304.0	0	1	-320.0	-3.0	
1397.0	0	1	-187.0	-2.0	
1180.0	0	1	-286.0	-3.0	
1335.0	0	1	-319.0	-3.0	
1304.0	1	0	142.0	2.0	
1180.0	0	1	-74.0	-1.0	
1366.0	1	0	294.0	4.0	
1149.0	0	1	-212.0	-2.0	
2451.0	0	1	-23.0	-1.0	
1304.0	1	0	287.0	4.0	
1676.0	1	0	68.0	1.0	
1211.0	0	1	-380.0	-3.0	
963.0	0	1	-316.0	-3.0	
1397.0	0	1	-295.0	-2.0	
1211.0	0	1	-412.0	-3.0	
839.0	0	1	-493.0	-5.0	
1242.0	0	1	-338.0	-3.0	
1552.0	1	0	80.0	1.0	
1273.0	0	1	-233.0	-3.0	
994.0	0	1	-482.0	-4.0	
1211.0	0	1	-295.0	-3.0	
1366.0	0	1	-36.0	-1.0	
1397.0	1	0	126.0	2.0	
994.0	0	1	-468.0	-4.0	
2296.0	0	1	-124.0	-1.0	
1304.0	1	0	135.0	2.0	
1118.0	0	1	-169.0	-2.0	
901.0	0	1	-313.0	-3.0	
994.0	0	1	-290.0	-2.0	
808.0	0	1	-359.0	-3.0	
1242.0	1	0	226.0	2.0	
1242.0	0	1	-297.0	-3.0	
1366.0	0	1	-69.0	-1.0	
1366.0	0	1	-546.0	-5.0	
1242.0	0	1	-198.0	-2.0	
1304.0	0	1	-202.0	-2.0	
1304.0	0	1	-401.0	-3.0	
1397.0	0	1	-119.0	-1.0	
1273.0	0	1	-147.0	-2.0	
808.0	0	1	-288.0	-3.0	
932.0	0	1	-552.0	-5.0	
1149.0	0	1	-474.0	-4.0	
1986.0	0	1	-115.0	-1.0	
1242.0	0	1	-294.0	-3.0	
1397.0	0	1	-308.0	-3.0	
1583.0	0	1	-42.0	-1.0	
1211.0	1	0	189.0	4.0	
1025.0	1	0	279.0	4.0	
1459.0	1	0	324.0	4.0	
1862.0	0	1	-59.0	-1.0	
1149.0	1	0	180.0	3.0	
1304.0	0	1	-31.0	-1.0	
1490.0	0	1	-177.0	-2.0	
1087.0	0	1	-363.0	-3.0	
932.0	0	1	-289.0	-3.0	
1118.0	0	1	-209.0	-2.0	
1118.0	1	0	73.0	2.0	
1366.0	0	1	-198.0	-2.0	
1521.0	0	1	-386.0	-3.0	
1211.0	0	1	-462.0	-4.0	
